111.09.15,苦瓜-青大米,高雄市,50.0,60.0
111.09.15,苦瓜-翠綠,高雄市,32.5,1567.0
111.09.15,黃梔花-黃梔花,高雄市場,36.0,430.0
111.09.15,天堂鳥-天堂鳥,高雄市場,72.0,155.0
111.09.15,扁蒲-花蒲,高雄市,12.5,1857.0
111.09.15,扁蒲-梨子蒲,高雄市,20.6,424.0
111.09.15,蕃茄-黑柿,高雄市,44.0,2860.0
111.09.15,甜椒-其他,高雄市,20.0,40.0
111.09.15,甜椒-青椒,高雄市,49.7,3255.0
111.09.15,豌豆-進口,高雄市,42.0,20.0
111.09.15,,高雄市,185.0,12.0
111.09.15,敏豆-粉豆,高雄市,61.5,68.0
111.09.15,玫瑰-東方之星,高雄市場,317.0,10.0
111.09.15,花椰菜-青梗,鳳山區,40.0,150.0
111.09.15,苦瓜-白大米,鳳山區,40.4,1030.0
111.09.15,苦瓜-翠綠,鳳山區,30.1,18.0
111.09.15,茄子-胭脂茄,鳳山區,19.9,810.0
111.09.15,茄子-麻荸茄,鳳山區,26.8,1510.0
111.09.15,蕃茄-黑柿,鳳山區,31.1,470.0
111.09.15,豌豆-白花,鳳山區,60.0,100.0
111.09.15,敏豆-粉豆,鳳山區,14.7,47.0
111.09.15,花胡瓜,屏東市,36.4,1618.0
111.09.15,冬瓜-白皮,屏東市,9.6,2573.0
111.09.15,苦瓜-白大米,屏東市,37.3,1244.0
111.09.15,苦瓜-青大米,屏東市,29.5,154.0
111.09.15,扁蒲-花蒲,屏東市,6.5,368.0
111.09.15,扁蒲-梨子蒲,屏東市,11.0,178.0
111.09.15,菜豆-白色,屏東市,25.0,660.0
111.09.15,敏豆-粉豆,屏東市,10.0,40.0
111.09.15,敏豆-醜豆,屏東市,62.4,59.0
111.09.15,冬瓜-白皮,台東市,13.0,350.0
111.09.15,苦瓜-白大米,台東市,46.0,632.0
111.09.15,茄子-麻荸茄,台東市,26.0,200.0
111.09.15,花胡瓜,花蓮市,66.0,1145.5
111.09.15,苦瓜-青大米,花蓮市,36.8,240.0
